web_scraper_order,web_scraper_start_url,Containers_link,number of rooms,number of bathrooms,Surface,Address
"1765215375-139","https://sn.coinafrique.com/categorie/villas?page=69","https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-yoff-3651483","7","7","3000","Yoff, Dakar, Sénégal"
"1765215377-140","https://sn.coinafrique.com/categorie/villas?page=69","https://sn.coinafrique.com/annonce/villas/vente-villa-06-pieces-almadies-3652886","6","7","760","Almadies, Dakar, Sénégal"
"1765215379-141","https://sn.coinafrique.com/categorie/villas?page=69","https://sn.coinafrique.com/annonce/villas/location-villa-06-pieces-mamelles-3654417","6","7","1000","Mamelles, Dakar, Sénégal"
"1765215385-142","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-r1-liberte-6-extension-3662519","7","7","","Dakar, Sénégal"
"1765215387-143","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-almadies-3663659","4","3","250","Almadies, Dakar, Sénégal"
"1765215390-144","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-basse-4-pieces-yoff-3666543","4","2","","Yoff, Dakar, Sénégal"
"1765215392-145","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-20-pieces-point-e-3666602","20","11","550","Point E, Dakar, Sénégal"
"1765215395-146","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/vente-villa-05-pieces-ouest-foire-3664138","5","4","200","Ouest Foire, Dakar, Sénégal"
"1765215397-147","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-15-pieces-almadies-3666128","15","17","1000","Almadies, Dakar, Sénégal"
"1765215400-148","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-r2-sacre-coeur-1-3671026","6","6","200 m2","Sacré-Coeur, Dakar, Sénégal"
"1765215402-149","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-15-pieces-almadies-3669927","15","17","800","Almadies, Dakar, Sénégal"
"1765215404-150","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-sicap-liberte-6-extension-3669977","3","2","150","Sicap Liberté, Dakar, Sénégal"
"1765215407-151","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/vente-villas-09-pieces-mbao-3672586","9","7","450","Mbao, Dakar, Sénégal"
"1765215409-152","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villas-06-pieces-yoff-3674125","6","5","300","Yoff, Dakar, Sénégal"
"1765215412-153","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-r1-sipres-2-3703561","4","3","","Sipres, Dakar, Sénégal"
"1765215414-154","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-mamelles-3675792","7","7","220","Mamelles, Dakar, Sénégal"
"1765215417-155","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-07-pieces-mamelles-3685937","7","8","200","Mamelles, Dakar, Sénégal"
"1765215419-156","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-fenetre-mermoz-3680750","","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215422-157","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/vente-villa-600m-saly-3680753","","","","Saly, Sénégal"
"1765215424-158","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/vente-villas-liberte-4-3680756","","","","Sicap Liberté, Dakar, Sénégal"
"1765215427-159","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/vente-villa-sicap-liberte-1-3680761","","","","Sicap Liberté, Dakar, Sénégal"
"1765215429-160","https://sn.coinafrique.com/categorie/villas?page=68","https://sn.coinafrique.com/annonce/villas/location-villa-r1-mariste-cite-ady-niang-3680815","","","","Mariste, Dakar, Sénégal"
"1765215435-161","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/location-appartements-et-villas-meubles-diamniadio-3682806","150 m2","","","Diamniadio, Sénégal"
"1765215437-162","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/vente-villa-golf-cite-alioune-sow-3724595","5","2","182 m2","Parcelle Assainies, Dakar, Sénégal"
"1765215439-163","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3686833","6","6","541","Almadies, Dakar, Sénégal"
"1765215442-164","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/vente-villa-1-piece-medina-3686840","1","2","251","Medina, Dakar, Sénégal"
"1765215444-165","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/location-villa-sicap-liberte-5-3689299","120","","","Sicap Liberté, Dakar, Sénégal"
"1765215447-166","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-almadies-3689688","6","6","548","Almadies, Dakar, Sénégal"
"1765215449-167","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-ndayane-3692747","5","5","","Mbour, Sénégal"
"1765215452-168","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-virage-ngor-3692876","8","6","","Ngor, Dakar, Sénégal"
"1765215454-169","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-3694429","5","6","545","Almadies, Dakar, Sénégal"
"1765215457-170","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3696072","6","6656","","Almadies, Dakar, Sénégal"
"1765215459-171","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/location-villas-05-pieces-mermoz-sacre-coeur-3694494","5","5","450","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215462-172","https://sn.coinafrique.com/categorie/villas?page=67","https://sn.coinafrique.com/annonce/villas/vente-villa-05-pieces-mermoz-sacre-coeur-3694438","5","4","150","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215467-173","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-mermoz-sacre-coeur-3705298","9","7","1040","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215470-174","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-tf-sicap-liberte-2-3709767","340 m2","","","Sicap Liberté, Dakar, Sénégal"
"1765215472-175","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-tf-liberte-2-3709764","265 m2","","","Sicap Liberté, Dakar, Sénégal"
"1765215474-176","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-sicap-liberte-3706862","4","3","380","Sicap Liberté, Dakar, Sénégal"
"1765215477-177","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mamelles-3710929","5","7","1000","Mamelles, Dakar, Sénégal"
"1765215479-178","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-medina-3719152","2","1","253","Medina, Dakar, Sénégal"
"1765215482-179","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3730556","6","5","565","Almadies, Dakar, Sénégal"
"1765215484-180","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-mariste-3732782","4","4","178","Mariste, Dakar, Sénégal"
"1765215487-181","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-3760698","5","2","150","Keur Massar, Sénégal"
"1765215489-182","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-kounoune-dakar-3739770","6","3","","Dakar, Sénégal"
"1765215492-183","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/vente-villa-18-pieces-almadies-3740620","18","20","1350","Almadies, Dakar, Sénégal"
"1765215495-184","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3745990","6","6","600","Almadies, Dakar, Sénégal"
"1765215497-185","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-sipres-3743374","4","3","170","Sipres, Dakar, Sénégal"
"1765215500-186","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-virage-3744240","8","6","","Ngor, Dakar, Sénégal"
"1765215502-187","https://sn.coinafrique.com/categorie/villas?page=66","https://sn.coinafrique.com/annonce/villas/location-villa-07-pieces-ouakam-3744924","7","8","700","Ouakam, Dakar, Sénégal"
"1765215508-188","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-cite-mbackiyou-faye-3754324","4","4","256 m2","Mamelles, Dakar, Sénégal"
"1765215511-189","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-corniche-ouakam-3754368","5","6","200 m2","Ouakam, Dakar, Sénégal"
"1765215513-190","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-3756099","5","4","400","Almadies, Dakar, Sénégal"
"1765215516-191","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-mamelles-3758542","7","9","300 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215518-192","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sicap-liberte-3769700","4","4","140","Sicap Liberté, Dakar, Sénégal"
"1765215521-193","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villas-9-pieces-mermoz-sacre-coeur-3769851","9","7","600","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215523-194","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-sacre-coeur-3785141","6","5","","Sacré-Coeur, Dakar, Sénégal"
"1765215525-195","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villa-06-pieces-mermoz-sacre-coeur-3770515","6","7","260","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215528-196","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villa-r2-7-pieces-sacre-cur-3793540","7","6","600 m2","Sacré-Coeur, Dakar, Sénégal"
"1765215530-197","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-cite-keur-gorgui-3785782","6","5","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215533-198","https://sn.coinafrique.com/categorie/villas?page=65","https://sn.coinafrique.com/annonce/villas/vente-appartement-5-pieces-sacre-coeur-3783669","5","4","","Sacré-Coeur, Dakar, Sénégal"
"1765215538-199","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-mbao-3779092","9","6","350","Mbao, Dakar, Sénégal"
"1765215541-200","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-3781537","5","4","326","Almadies, Dakar, Sénégal"
"1765215543-201","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3781772","6","4","390","Almadies, Dakar, Sénégal"
"1765215545-202","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-coeur-3781803","5","4","300","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215548-203","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-09-pieces-mbao-3781469","9","7","386","Mbao, Dakar, Sénégal"
"1765215550-204","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-dieuppeul-derkle-3782175","5","3","250","Dieuppeul-Derklé, Dakar, Sénégal"
"1765215553-205","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-28-pieces-almadies-3788944","28","4","500","Almadies, Dakar, Sénégal"
"1765215555-206","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-coeur-3790216","5","5","298","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215557-207","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mermoz-sacre-coeur-3792468","6","5","450","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215560-208","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-cur-3793639","6","5","535","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215562-209","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-3796328","6","5","350","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215565-210","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-3794315","6","5","700 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215567-211","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-cur-3798484","6","5","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215570-212","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-12-pieces-almadies-3798601","12","656","","Almadies, Dakar, Sénégal"
"1765215572-213","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-cur-3800636","6","5","453","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215575-214","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3801954","6","5","560","Almadies, Dakar, Sénégal"
"1765215578-215","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3802260","6","5","600","Almadies, Dakar, Sénégal"
"1765215580-216","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-r1-sacre-cur-3802744","7","5","","Sacré-Coeur, Dakar, Sénégal"
"1765215583-217","https://sn.coinafrique.com/categorie/villas?page=64","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3803333","6","4","550","Almadies, Dakar, Sénégal"
"1765215589-218","https://sn.coinafrique.com/categorie/villas?page=63","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-sipres-3801029","5","4","210","Sipres, Dakar, Sénégal"
"1765215592-219","https://sn.coinafrique.com/categorie/villas?page=63","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-cur-3804738","6","5","453","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765215594-220","https://sn.coinafrique.com/categorie/villas?page=63","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3812286","6","5","452","Almadies, Dakar, Sénégal"
"1765215597-221","https://sn.coinafrique.com/categorie/villas?page=63","https://sn.coinafrique.com/annonce/villas/location-villa-r2-7-pieces-sacre-cur-3-3812884","7","7","","Sacré-Coeur, Dakar, Sénégal"
